"id","tender_No","type","delivery","department","date_Published","cbrief","cd","dp","closing_Date","brief","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","bf","bc"
38970,"SPU/SDTAB/2022/2023","Request for Quotation","Mhlontlo Municipality 96 General Mabindla Street Qumbu 5180 - Qumbu - Qumbu - 5180","Mhlontlo Local Municipality","2022-11-03T00:00:00",false,"Wednesday, 23 November 2022 - 12:00","Thursday, 03 November 2022","2022-11-23T12:00:00","<not available>",,"Published","Supplies: General","Supply and Delivery of 300 embroidered throw blankets.","Eastern Cape","Ms B Jara","bjara@mhlontlolm.gov.za","047-553-7000","047-553-0189",,"N/A"," NO"," NO"
38971,"ATNS/RFQ111/03/11/2022/2023 Heavy Duty Metal Cage","Request for Quotation","Leeuwkop VHF Site - Leeuwkop VHF Site - Leeuwkop VHF Site - 9835","Air Traffic and Navigation Services Company Limited","2022-11-03T00:00:00",true,"Thursday, 17 November 2022 - 12:00","Thursday, 03 November 2022","2022-11-17T12:00:00","Wednesday, 09 November 2022 - 12:00","2022-11-09T12:00:00","Published","Other service activities","APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO SUPPLY, DELIVER AND INSTALL HEAVY DUTY METAL CAGE FOR A HOUSING CONTAINER AT LEEUWKOP VHF SITE.","Gauteng","Thoko Phukubye","thokop@atns.co.za","011-671-1000","N/A","Leeuwkop VHF Site that located 180 kilometers from Johannesburg on the N3 towards Harrismith","Note: Kindly be advised that a 4x4 would be a suitable vehicle to use due to the condition of the road. ","Yes","Yes"
38973,"MAPW SCM RFQ 010 / 2022/23 ","Request for Quotation","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park - Phuthaditjhaba - Phuthaditjhaba - 9868","Maluti-a-Phofung Water","2022-11-03T00:00:00",true,"Friday, 11 November 2022 - 14:00","Thursday, 03 November 2022","2022-11-11T14:00:00","Tuesday, 08 November 2022 - 09:00","2022-11-08T09:00:00","Published","Water supply; sewerage, waste management and remediation activities","REPAIR OF 350MM SEWER OUTFALL LINE IN RIVERSIDE","Free State","Pinki Sekonyela","Psekonyela57@gmail.com","082-317-3281","N/A","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park","None","Yes","Yes"
38974,"MAPW SCM RFQ 011/ 2022/23","Request for Quotation","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park - Phuthaditjhaba - Phuthaditjhaba - 9868","Maluti-a-Phofung Water","2022-11-03T00:00:00",true,"Friday, 11 November 2022 - 14:00","Thursday, 03 November 2022","2022-11-11T14:00:00","Tuesday, 08 November 2022 - 09:00","2022-11-08T09:00:00","Published","Water supply; sewerage, waste management and remediation activities","REPAIR OF PAVING BEHIND SPAR AT CRESCENT MALL","Free State","Pinki Sekonyela","Psekonyela57@gmail.com","082-317-3281","N/A","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park","None","Yes","Yes"
38975,"MAPW SCM RFQ 012/2022/23","Request for Quotation","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park - Phuthaditjhaba - Phuthaditjhaba - 9868","Maluti-a-Phofung Water","2022-11-03T00:00:00",true,"Friday, 11 November 2022 - 14:00","Thursday, 03 November 2022","2022-11-11T14:00:00","Tuesday, 08 November 2022 - 09:00","2022-11-08T09:00:00","Published","Water supply; sewerage, waste management and remediation activities","SUPPLY, DELIVER OF BOOM GATE","Free State","Pinki Sekonyela","Psekonyela57@gmail.com","082-317-3281","N/A","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park","None","Yes","Yes"
38976,"MAPW SCM RFQ 013/ 2022/23","Request for Quotation","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park - Phuthaditjhaba - Phuthaditjhaba - 9868","Maluti-a-Phofung Water","2022-11-03T00:00:00",true,"Friday, 11 November 2022 - 14:00","Thursday, 03 November 2022","2022-11-11T14:00:00","Tuesday, 08 November 2022 - 11:00","2022-11-08T11:00:00","Published","Water supply; sewerage, waste management and remediation activities","SUPPLY AND DELIVER OF 1 000 LITRES DIESEL TRAILER","Free State","Pinki Sekonyela","Psekonyela57@gmail.com","082-317-3281","N/A","Maluti-a- Phofung Water Offices, No 2 Old industrial Offices, Mandela Park","None"," NO"," NO"
38521,"Q49-2022-23","Request for Quotation","Tshwane Market 450 President Burger Street - Pretoria - PRETORIA - 0001","City of Tshwane","2022-11-02T00:00:00",false,"Tuesday, 15 November 2022 - 10:00","Wednesday, 02 November 2022","2022-11-15T10:00:00","<not available>",,"Published","Supplies: General","QUOTATION TO APPOINT A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF PRINTING PAPER FOR DOT MATRIX PRINTERS TO TSHWANE FRESH PRODUCE MARKET, AS AND WHEN REQUIRED, FOR A PERIOD OF 12 MONTHS ","Gauteng","Thembi Makipi","thembima@tshwane.gov.za","012-358-2341","N/A",,"N/A"," NO"," NO"
38523,"Q48-2022-23","Request for Quotation","Tshwane Market 450 President Burger Street - Pretoria - PRETORIA - 0001","City of Tshwane","2022-11-02T00:00:00",false,"Tuesday, 15 November 2022 - 10:00","Wednesday, 02 November 2022","2022-11-15T10:00:00","<not available>",,"Published","Supplies: General","QUOTATION TO APPOINT A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF THERMAL ROLLS TO TSHWANE FRESH PRODUCE MARKET, AS AND WHEN REQUIRED, FOR A PERIOD OF 12 MONTHS ","Gauteng","Thembi Makipi","thembima@tshwane.gov.za","012-358-2341","N/A",,"N/A"," NO"," NO"
38537,"NMBS SRM 02/22","Request for Proposal","Nelson Mandela Bay Stadium, 70 Prince Alfred Road - North End - Gqeberha - 6001","Mandela Bay Development Agency","2022-11-02T00:00:00",true,"Thursday, 01 December 2022 - 12:00","Wednesday, 02 November 2022","2022-12-01T12:00:00","Tuesday, 08 November 2022 - 14:00","2022-11-08T14:00:00","Published","Services: General","ENVIRONMENTAL HEALTH MAINTENANCE OF NORTH END LAKE GABIONS (NMBS SRM 02/22)","Eastern Cape","Pamela Govender","publictenders@mbda.co.za","041-811-8200","N/A","Nelson Mandela Bay Stadium","N/A","Yes","Yes"
38632,"5/2/2/1 CON 0005 (2022-2023)","Expression of interest","17 Van Rensburg Street - NELSPRUIT/ MBOMBELA - MPUMALANGA - 1201","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Friday, 11 November 2022 - 11:00","2022-11-11T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, MPUMALANGA PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ CLASS OF CONSTRUCTION WORKS.","Mpumalanga","Mr. B Coetzer /Mr D Fundisi","Dominic.Fundisi@dalrrd.gov.za","012-312-8340","N/A","Restitution Building,  30 Samora Machel Street,  Entertainment Area, 4th Floor,  Nelspruit,  		 ","N/A","Yes","Yes"
38633,"DALRRD LP: 0012(2022-2023) ","Expression of interest","70 Hans Van Rensburg Street - Polokwane - Polokwane - 0699","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Wednesday, 09 November 2022 - 11:00","2022-11-09T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, LIMPOPO PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ  CLASS OF CONSTRUCTION WORKS. ","Limpopo","Ms. Daisy Mongwai OR Tshegofatso Motiang","Daisy.Mongwai@dalrrd.gov.za ","015-230-5129","N/A","DEEDS AND SURVEYOR GENERAL OFFICE,  101 DORP STREET,  POLOKWANE ","N/A","Yes","Yes"
38635,"PSSC: GP CON 005 (2022/2023)","Expression of interest","524 Stanza Bopape Street  - Pretoria - Pretoria - 0001","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Wednesday, 09 November 2022 - 11:00","2022-11-09T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, GAUTENG PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ  CLASS OF CONSTRUCTION WORKS. ","Gauteng","Ms. Jane Mpepele","Jane.Mpepele@dalrrd.gov.za","012-337-3700","N/A","524 Stanza Bopape Str (Cnr Stanza Bopape and Steve Biko Str), Suncardia Building - 6th Floor ","


0001","Yes","Yes"
38642,"DALRRD-RID-FS 003 (2022/2023)","Expression of interest","136 Charlotte Maxeke Street (Previously known as Maitland Street) - BLOEMFONTEIN - BLOEMFONTEIN - 9300","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Friday, 11 November 2022 - 11:00","2022-11-11T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, FREE STATE PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ CLASS OF CONSTRUCTION WORKS.","Free State","Mr. Teboho Makitle OR Palesa Lethola","Teboho.Makitle@dalrrd.gov.za","051-400-4200","N/A","73 Aliwal Street, OMNI BUILDING, 1st Floor - Conference Room BLOEMFONTEIN 9300","N/A","Yes","Yes"
38655,"DPSA006/2022","Request for Bid(Open-Tender)","546 EDMOND STREET;(C/O HAMILTON STREET) - ARCADIA - PRETORIA - 0001","Public Service & Administration","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Friday, 11 November 2022 - 09:00","2022-11-11T09:00:00","Published","Services: Professional","APPOINTMENT OF A SERVICE PROVIDER TO BE A CO-SOURCE PARTNER IN THE DEVELOPMENT AND IMPLEMENTATION OF A BUSINESS CONTINUITY MANAGEMENT SYSTEM (BCMS) AND RESILIENCE PROGRAMME WITHIN THE DPSA FOR A PERIOD OF TWENTY-FOUR (24) MONTHS.","National","Lorraine Masenya","lorraine@dpsa.gov.za","012-336-1126","N/A","3RD FLOOR AUDITORIUM; BATHO PELE HOUSE;546 EDMOND STREET;(C/O HAMILTON STREET); ","THERE WILL BE A COMPULSORY BRIEFING SESSION FAILURE TO ATTEND WILL RESULT IN YOUR BID/TENDER TO BE DISQUALIFIED.","Yes","Yes"
38677,"5/2/2/1 CON0007 (2022/2023","Expression of interest","15 Coutts Street - East London - East London - 5200","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Thursday, 10 November 2022 - 11:00","2022-11-10T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, EASTERN CAPE PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ CLASS OF CONSTRUCTION  WORKS. ","Eastern Cape","Mr V Gazi","Victor.Gazi@dalrrd.gov.za","043-701-8100","N/A","Ocean Terrance Building, Block H,  15 Coutts Str                                                   ","N/A","Yes","Yes"
38678,"5/2/2/1 CON 0006 (2022/2023)","Expression of interest","Cnr Stead & Knight Street (Sixth Floor) - New Public Building - KIMBERLY - KIMBERLEY - 8301","Department of Agriculture, Land Reform & Rural Development","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Friday, 11 November 2022 - 11:00","2022-11-11T11:00:00","Published","Construction","EXPANSION OF PANEL FOR THE ACCREDITATION OF CONTRACTORS WHO WILL ASSIST THE DEPARTMENT OF AGRICULTURE, LAND REFORM AND RURAL DEVELOPMENT WITH THE SUPPLY, DELIVERY AND CONSTRUCTION OF FENCING FOR THE PERIOD ENDING 2025, NORTHERN CAPE PROVINCE. CONTRACTOR GRADING DESIGNATION OF 3SQ, 4SQ, 5SQ, 6SQ, 7SQ, 8SQ and 9SQ CLASS OF CONSTRUCTION  WORKS ","Northern Cape","Ms. T Chubane","tshegofatso.chubane@dalrrd.gov.za","053-830-4003","N/A","New Public Building ,6th Floor - Boardroom, Cnr Knight and Stead Street,  Kimberley","N/A","Yes","Yes"
38679,"ORTIA6955/2022/RFP","Request for Proposal","3rd Floor, North Wing, O.R. Tambo International Airport. - Kempton Park - Johannesburg - 2000","Airports Company of South Africa","2022-11-02T00:00:00",true,"Friday, 02 December 2022 - 10:00","Wednesday, 02 November 2022","2022-12-02T10:00:00","Thursday, 10 November 2022 - 10:00","2022-11-10T10:00:00","Published","Electricity, gas, steam and air conditioning","SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF MINIATURE SUBSTATIONS AT OR TAMBO INTERNATIONAL AIRPORT, INCLUDING DISPOSAL OF OLD ONES FOR A PERIOD OF TWO (02) YEARS","Gauteng","Potso Makgatho","Potso.Makgatho@airports.co.za","011-723-1529","N/A","MEDIA ROOM OR Tambo International Airport.","N/A","Yes","Yes"
38695,"AD0077","Request for Bid(Open-Tender)","PetroSA Refinery, Duinzicht Avenue - Mossel Bay - Mossel Bay - 6500","PetroSA","2022-11-02T00:00:00",false,"Tuesday, 08 November 2022 - 14:00","Wednesday, 02 November 2022","2022-11-08T14:00:00","<not available>",,"Published","Manufacture of chemicals and chemical products","Tender Sale of Excess Monoethanolamine","Western Cape","Hennie Fortuin","hennie.fortuin@petrosa.co.za","021-929-3211","N/A",,"1. Tenderers are required to submit tenders to email tenders@petrosa.co.za
2. Bidder(s) may carry out inspection/ view the said material before tendering their bids. Inspection can be arranged by contacting:

Andre Snell
Materials Manager Tel.: +27 (0) 44-6012329
Email: ANDRE.Snell@petrosa.co.za

Tenders will be received only until:
2 PM, TUESDAY 8 NOVEMBER 2022"," NO"," NO"
38696,"ZNQ03823/00000/00/HOD/GEN/22/T","Request for Quotation","172 Burger Street - PIETERMARTZBURG - PIETERMARTZBURG - 3201","Kwazulu Natal - Transport","2022-11-02T00:00:00",false,"Wednesday, 09 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-09T11:00:00","<not available>",,"Published","Services: General","PROVISION FOR PEOPLE MANAGEMENT TRAINING","KwaZulu-Natal","KHWEZI MTSHALI","khwezi.Mtshali@kzntransport.gov.za","033-355-8099","N/A",,"N/A"," NO"," NO"
38697,"SAQA - TMS","Request for Quotation","1067 Arcadia Street - Hatfield - Pretoria - 0028","The South African Qualifications Authority (SAQA)","2022-11-02T00:00:00",false,"Friday, 11 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-11T11:00:00","<not available>",,"Published","Travel agency, tour operator, reservation service and related activities","TRAVEL MANAGEMENT SERVICES FOR THREE YEARS","Gauteng","Jeremy Thomas","rfq@saqa.co.za","083-628-0353","N/A",,"Bidders must provide SAQA with proof of registration with the Association of South African Travel Agents (ASATA) which is valid at the time of bidding, as the mandatory requirement for this Bid."," NO"," NO"
38698,"101848","Request for Bid(Open-Tender)","2A Walter Sisulu Street - MIDDELBURG - MIDDELBURG - 1050","Nkangala District Municipality","2022-11-02T00:00:00",false,"Thursday, 17 November 2022 - 12:00","Wednesday, 02 November 2022","2022-11-17T12:00:00","<not available>",,"Published","Supplies: General","SUPPLY, REGISTRATION AND DELIVERY OF (TWO) RESPONSE VEHICLES FOR THEMBISILE HANI & DR JS MOROKA FIRE STATION","Mpumalanga","Ms. M Machete","machetemm@nkangaladm.gov.za","013-945-9013","N/A",,"N/A"," NO"," NO"
38699,"RFB 2565/2022","Request for Bid(Open-Tender)","459 John Vorster Drive - Centurion - Pretoria - 0048","State Information Technology Agency","2022-11-02T00:00:00",true,"Wednesday, 23 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-23T11:00:00","Wednesday, 09 November 2022 - 10:00","2022-11-09T10:00:00","Published","Supplies: Electrical Equipment","Supply of Uninterrupted Power Supply Distribution Boards at Centurion Data Centre ","Gauteng","Muditambi Gangazhe","Muditambi.Gangazhe@wsita.co.za","012-482-3235","N/A","Microsoft Teams","N/A","Yes","Yes"
38700,"57496","Request for Bid(Open-Tender)","2A Walter Sisulu Street - MIDDELBURG - MIDDELBURG - 1050","Nkangala District Municipality","2022-11-02T00:00:00",false,"Thursday, 17 November 2022 - 12:00","Wednesday, 02 November 2022","2022-11-17T12:00:00","<not available>",,"Published","Supplies: General","Supply And Delivery Of New Office Furniture And Equipment For Dr JS Moroka Fire Station Services","Mpumalanga","Mr M.R Ramohale","ramohalemr@nkangaladm.gov.za","013-249-3024","N/A",,"N/A"," NO"," NO"
38701,"KZN/RAIL/10/2022/003/Q","Request for Quotation",,"Passenger Rail Agency of South Africa","2022-11-02T00:00:00",true,"Thursday, 17 November 2022 - 12:00","Wednesday, 02 November 2022","2022-11-17T12:00:00","Thursday, 10 November 2022 - 10:00","2022-11-10T10:00:00","Published","Services: Civil","REQUEST FOR QUOTATION (RFQ) FOR THE CONSTRUCTION OF EROSION PROTECTION AND DRAINAGE SYSTEM UPGRADE AT THEMBALIHLE FOR METRORAIL KZN","KwaZulu-Natal","Rani Padayachee","rani.padayachee@prasa.com","031-813-0138","N/A","PRASA, 65 Masabalala Yengwa Avenue, Greyvile, Durban Station, Roof Level Entrance","N/A","Yes","Yes"
38702,"LDE/B07/2022/23","Request for Bid(Open-Tender)","113 BICCARD STREET - POLOKWANE - POLOKWANE - 0700","Limpopo - Education","2022-11-02T00:00:00",false,"Tuesday, 22 November 2022 - 11:00","Wednesday, 02 November 2022","2022-11-22T11:00:00","<not available>",,"Published","Other service activities","HEALTH AND SAFETY RISK ASSESSMENT OF THE LIMPOPO DEPARTMENT OF EDUCATION FOR A PERIOD OF 2 YEARS","Limpopo","Ms M Reggie","mothatarm@edu.limpopo.gov.za","015-290-7603","015-290-7603",,"N/A","Yes","Yes"
