"id","tender_No","type","delivery","department","cbrief","cd","dp","date_Published","brief","closing_Date","compulsory_briefing_session","status","category","description","province","contactPerson","email","telephone","fax","briefingVenue","conditions","biddersdoc","biddersdoclink","bf","bc","company","award_contact","contactNumber","dateModified","bidders"
20583,"NRF/SARAO SDP/06/2022-23","Request for Proposal","CSIR Campus, 15 Lower Hope Street  - Rosebank  - Cape Town  - 7700","National Research Foundation",true,"Friday, 20 May 2022 - 11:00","Thursday, 21 April 2022","2022-04-21T00:00:00","Friday, 06 May 2022 - 10:00","2022-05-20T11:00:00","2022-05-06T10:00:00","Awarded","Supplies: Electrical Equipment","SUPPLY, INSTALLATION AND CONFIGURATION OF DATA STORAGE SERVERS AND MONITOR SERVERS","Western Cape","Thomas Bennett ","thomas@sarao.ac.za","021-506-7300","N/A","https://ska.zoom.us/meeting/register/tJIlcOCrqDkqHtHqQWeKeRRa8l-spFL8Ntos","N/A","","","Yes"," NO","Linomtha ICT","Charles Isaacs","info@linomtha.com",,"Brace Innovations (Pty) Ltd, Damien Young (Pty) Ltd, Datacentrix (Pty) Ltd, Eclipse Holdings (Pty) Ltd, Intelligent Fibre & ICT Solutions (Pty) Ltd, Intrinsyc Dzumba Group (Pty) Ltd, IT Palace SA (Pty) Ltd, Jika Business Services (Pty) Ltd, Linomtha ICT (Pty) Ltd, Nambiti Technologies (Pty) Ltd, Phungela Holdings (Pty) Ltd, Sage Informatics (Pty) Ltd, Spanet Technologies (Pty) Ltd, Kalula Trade 23 (Pty) Ltd t/a Specialised Video Solutions, The IT Advantage (Pty) Ltd, Vitom Holdings (Pty) Ltd"
20588,"ELM-3/031/2021-2022","Request for Proposal","No. 1 Seller Street  - Nqanqarhu - Nqanqarhu - 5480","Elundini Local Municipality",false,"Friday, 20 May 2022 - 12:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-20T12:00:00",,"Awarded","Supplies: Electrical Equipment","Supply, Installation and Commission of Smart and Bulk Meters within Elundini Local Municipality","Eastern Cape","Mr Mzolisi Zwakala","mzolisiz@elundini.gov.za","045-932-8220","045-932-1049",,"NEC 3 Engineering and Construction Contract (Short Term Contract with Bill of Quantities) for a period of one year, requires CIDB grade 7EP,Tender Data, Detailed breakdown Quality Criteria, Detailed Scheduled with minimum threshold for Local Content, scope of work including mandatory documents (eligibility criteria) and bid conditions will be uploaded on ELM Website. www.elundini.elundini.gov.za and will be also attached in the tender document","",""," NO"," NO","MOKGOSHI ELECTRICAL","Makgosi Kekana","0716417104",,""
20595,"SACAA/CHPC/00003/2022-2023","Request for Bid(Open-Tender)","Bekker Street - Midrand - Gauteng - 1685","South African Civil Aviation Authority",false,"Monday, 16 May 2022 - 11:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-16T11:00:00",,"Awarded","Services: Functional (Including Cleaning and Security Services)","Provision of Cleaning, Hygiene and Pest Control Services","Gauteng","Mr Sambeso Mbande","mbandes@caa.co.za","011-545-1020","N/A",,"N/A","Cleaning, Hygiene and Pest Control Services 2022.xlsx","/Home/Download/?blobName=edf8e196-3a74-4c75-889a-f817a28302c3.xlsx&downloadedFileName=Cleaning, Hygiene and Pest Control Services 2022.xlsx"," NO"," NO","DUBE STERLING","Mr Sambeso Mbande","115451020",,""
20598,"FIN005 of 2022","Request for Bid(Open-Tender)","George Municipality, 71 York Street - George - George - 6529","George Municipality",false,"Monday, 30 May 2022 - 12:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-30T12:00:00",,"Awarded","Activities auxiliary to financial service and insurance activities.","GM FIN005/2022 - Appointment of a Service Provider for the Provision of Accounting Services for a period of three (3) years.","Western Cape","Mr. Gerard Goliath","gegoliath@george.gov.za","044-801-9036","044-801-9036",,"All the tender conditions are set out in the tender document and advert.","",""," NO"," NO","MUBESKO AFRICA","Gerard Goliath","0448019036",,""
20608,"MWP1277GX","Request for Proposal",,"ESKOM",true,"Thursday, 12 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","Thursday, 28 April 2022 - 11:00","2022-05-12T10:00:00","2022-04-28T11:00:00","Awarded","Transportation and storage","Delivery of an order of 30 000 tons of limestone from Danielskuil to Kusile Power Station for a period not exceeding 6 months.","Mpumalanga","Penny Shabangu","mlangenp@eskom.co.za","011-800-2851","N/A","Link for the meeting on the RFP document ","N/A","MWP1277GX_Regret letter to unsuccessful suppliers.pdf","/Home/Download/?blobName=1d3bfa15-338c-45ef-8e04-dde84370a658.pdf&downloadedFileName=MWP1277GX_Regret letter to unsuccessful suppliers.pdf","Yes"," NO","ENTOKOZWENI SERVICE STATION","Joseph Masinga","0824090760",,""
20632,"8/2/4/194 (2022)","Request for Proposal","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Thursday, 05 May 2022 - 12:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-05T12:00:00",,"Awarded","Other service activities","BID FOR THE SUPPLY, DELIVERY AND INSTALLATION OF FURNITURE TO MIDVAAL LOCAL MUNICIPALITY LIBRARIES (ONCE OFF) ","Gauteng","COMMUNITY SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-7649","016-362-3386",,"THE STIPULATED MINIMUM THRESHOLD(S) FOR LOCAL PRODUCTION AND CONTENT (REFER TO ANNEXURE A OF SATS 1286:2011) FOR THIS BID:
Office Furniture- 85%
School Furniture-100%
","",""," NO"," NO","BLU SQUARE","MULAUDZI THOMPHO","0676222621",,""
20638,"8/2/3/95 (2022-2025)","Request for Bid(Open-Tender)","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",true,"Wednesday, 25 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","Thursday, 05 May 2022 - 11:00","2022-05-25T10:00:00","2022-05-05T11:00:00","Awarded","Other service activities","BID FOR THE SUPPLY, INSTALLATION AND MANAGEMENT OF A STANDARD TRANSFER SPECIFICATION (STS) COMPLIANT PREPAYMENT VENDING SYSTEM FOR MIDVAAL LOCAL MUNICIPALITY FROM 1ST JULY 2022 TO 30 JUNE 2025","Gauteng","FINANCIAL SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-7527","016-362-3386","Meyerton Library Activity Room, Cnr Junius St. and Eufees Cres","N/A","BID 8-2-3-95.pdf","/Home/Download/?blobName=1b4ff69a-6d23-4e41-8b2e-95591f7a9674.pdf&downloadedFileName=BID 8-2-3-95.pdf","Yes","Yes","ONTEC SYSTEMS","Desmond Shongwe","0828848455",,"MAAA0217374"
20640,"8/2/2/354 (2022-2025)","Request for Proposal","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Thursday, 26 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-26T10:00:00",,"Awarded","Other service activities","BID TO APPOINT A PANEL OF SUPPLIERS TO LOCATE CABLE FAULTS FOR MIDVAAL LOCAL MUNICIPALITY ON AN AS AND WHEN REQUIRED BASIS FROM 1ST JULY 2022 TO 30 JUNE 2025","Gauteng","ENGINEERING SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-5813","016-362-3386",,"N/A","",""," NO"," NO","ON POINT ON TIME SOLUTIONS","Thandeka Duma","0736162236",,""
20646,"8/2/2/347 (2022-2025)","Request for Bid(Open-Tender)","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Monday, 23 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-23T10:00:00",,"Awarded","Other service activities","BID TO APPOINT A SERVICE PROVIDER TO REPAIR AND MAINTAIN GENERATORS FOR MIDVAAL LOCAL MUNICIPALITY ON AN AS AND WHEN REQUIRED FROM 1ST JULY 2022 TO 30 JUNE 2025 ","Gauteng","ENGINEERING SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-7530","016-362-3386",,"N/A","",""," NO"," NO","NSIBANDOS TRADING","Thulani Cele","0837659974",,""
20648,"8/2/2/352 (2022-2025)","Request for Bid(Open-Tender)","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Tuesday, 24 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-24T10:00:00",,"Awarded","Other service activities","BID FOR THE SUPPLY, FITMENT AND DELIVERY OF VEHICLE BATTERIES ON AN AS AND WHEN REQUIRED BASIS FOR MIDVAAL LOCAL MUNICIPALITY FROM 1ST JULY 2022 TO 30 JUNE 2025","Gauteng","ENGINEERING SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-7499","016-362-3386",,"N/A","",""," NO"," NO","SIMBLESS INVESTMENTS","Mazi Sithole","0679371479",,""
20650,"8/2/2/355 (2022-2025)","Request for Proposal","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Thursday, 26 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-26T10:00:00",,"Awarded","Other service activities","BID TO APPOINT A SERVICE PROVIDER FOR THE PROVISION OF DOMESTIC WATER METER MAINTENANCE, MANAGEMENT, AND INVESTIGATION TO ADDRESS NON-TECHNICAL WATER LOSSES FOR MIDVAAL LOCAL MUNICIPALITY FROM 1ST JULY 2022 TO 30 JUNE 2025","Gauteng","ENGINEERING SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-5813","016-362-3386",,"N/A","BID-8-2-2-355.pdf","/Home/Download/?blobName=c35d3a85-cd88-43ce-b460-a7ad62a0d9a4.pdf&downloadedFileName=BID-8-2-2-355.pdf"," NO"," NO","ON POINT ON TIME SOLUTIONS","Bridget Thandeka DUMA","011 805 1617",,""
20653,"8/2/2/360 (2022-2025)","Request for Proposal","25 Mitchell Street - Meyerton - Meyerton - 1961","Midvaal Local Municipality",false,"Friday, 27 May 2022 - 10:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-05-27T10:00:00",,"Awarded","Other service activities","BID FOR THE APPOINTMENT OF SERVICE PROVIDERS TO DO ALL STRIP, QUOTE AND REFURBISHMENT OF EXISTING MINI-SUBSTATION TRANSFORMERS FOR MIDVAAL LOCAL MUNICIPALITY ON AS AND WHEN REQUIRED BASIS FROM 1 JULY 2022 TO 30 JUNE 2025","Gauteng","ENGINEERING SERVICES OFFICIAL","tenders@midvaal.gov.za","016-360-7532","016-362-3386",,"THE STIPULATED MINIMUM THRESHOLD(S) FOR LOCAL PRODUCTION AND CONTENT (REFER TO ANNEXURE A OF SATS 1286:2011) FOR THIS BID:
V- Transformers and Shunt Reactors Class 2 – 70%
N- Assembly and testing of the fully built 100%","",""," NO"," NO","DOTCOM TRADING 318","Natasha van Rooyen","0636481896",,""
30972,"RFQ 04/04/2022: ADVERTISED REQUEST FOR QUOTATION: ","Request for Quotation","26 CHURCH STREET, OUDTSHOORN 6625 - OUDTSHOORN - OUDTSHOORN - 6625","Oudtshoorn Municipality",false,"Friday, 29 April 2022 - 12:00","Thursday, 21 April 2022","2022-04-21T00:00:00","<not available>","2022-04-29T12:00:00",,"Awarded","Manufacturing","RFQ 04/04/2022: ADVERTISED REQUEST FOR QUOTATION: SUPPLY OF ONE (1) PORTABLE CONTINUOUS AMBIENT AIR QUALITY MONITORING ANALYSER (A SINGLE INSTRUMENT MEASURING NOX, SO3, CO, CO2, H2S, PM10, PM2.5, AND O3 WITH STANDARD METEOROLOGICAL PARAMETERS (TEMPERATURE, HUMIDITY).","Western Cape","J. ROLLISON / S. NJOKO","janina@oudtmun.gov.za","044-203-3178","N/A",,"Bidders must ensure that all the necessary compliance documentation is submitted with the bid at the closing date of the tender. Bidders must comply with the Formal Quotation conditions as stipulated in the bid document, if a bidder does not comply the bid will be regarded as non – responsive.","",""," NO"," NO","N/A",,,,""
20558,"PS 004 OF 2022","Request for Quotation","71 York Street - CBD - George  - 6529","George Municipality",false,"Friday, 29 April 2022 - 12:00","Wednesday, 20 April 2022","2022-04-20T00:00:00","<not available>","2022-04-29T12:00:00",,"Awarded","Information and communication","PS004 OF 2022 :SUPPLY AND DELIVERY OF MARKETING MATERIAL FOR GO GEORGE.","Western Cape","Mrs Lauren Louw","LCLOUW1@george.gov.za","044-801-6367","N/A",,"Prospective Bidders must note that the local production and content requirements for designated sectors, as stipulated in the Preferential Procurement Regulations made in terms of the Preferential Procurement Policy Framework Act 5 of 2000, will apply to this tender, for the following products:

•	Steel Construction Material  – 100%

All bidders must complete the MBD6.2 form and Annexures C, D and E in this tender for the above products.  Bids that do not comply with this requirement will not be considered for evaluation.
","SKM_C45822061514060.pdf","/Home/Download/?blobName=183b8e50-e761-4069-a431-e1aa55c0f3ad.pdf&downloadedFileName=SKM_C45822061514060.pdf"," NO"," NO","KALLYVILLE STATIONERS","Karin  Da Silva ","0798925402",,""
20573,"MPKUS10223PS","Request for Bid(Open-Tender)","Kusile Power Station - R545 Kendal/Balmoral Rd  Haartebeesfontein Farm - Mpumalanga - 1034","ESKOM",true,"Monday, 23 May 2022 - 00:00","Wednesday, 20 April 2022","2022-04-20T00:00:00","Thursday, 12 May 2022 - 00:00","2022-05-23T00:00:00","2022-05-12T00:00:00","Awarded","Services: Civil","Temporary Belt Was Facility","National","Theo Lebotha","Kusile724@eskom.co.za","013-699-7086","N/A","https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZjI4YzBlOGMtOTlhYS00YjRlLWE5NDEtZTdiNzYwMjk4Y","Tenderers must confirm their intention to attend a clarification meeting with the Eskom Representative stating the name, position and contact details (email address) of each proposed attendee. ","","","Yes"," NO","ZCUBE PROJECTS","Tsakani Manganya","27 12 346 4054",,"Black Rock Engineering (pty) Ltd Bobedict Trading Pty) Ltd Businno Investment (pty) Ltd Machite Engineering cc Techausen (pty) Ltd Z-Cube (pty) Ltd Zebracraft (Pty) Ltd"
20581,"MWP1286TX","Request for Bid(Open-Tender)","R355 road. - Kleinsee area  - Kleinsee - 8282","ESKOM",false,"Thursday, 26 May 2022 - 00:00","Wednesday, 20 April 2022","2022-04-20T00:00:00","<not available>","2022-05-26T00:00:00",,"Awarded","Civil engineering","The Construction of the Oranjemond 400kv Feeder Bay & Associated Works at Gromis Substation.","Northern Cape","Basil Zuma","zumasb@eskom.co.za","011-800-2171","N/A","Microsoft Teams ","Only Suppliers with a BBBEE status of LEVEL 1 to Level 2 may tender.","","","Yes"," NO","TYRIS CONSTRUCTION","Brendan Adams ","012 450 1600",,""
30946,"51645","Request for Quotation","175 Corobay - Waterkloof Glen Ext.11 - Pretoria - 0001","South African Local Government Association",false,"Friday, 26 August 2022 - 11:00","Wednesday, 20 April 2022","2022-04-20T00:00:00","<not available>","2022-08-26T11:00:00",,"Awarded","Legal and accounting activities","LEGAL OPINION","National","Precious Nzuza","Pnzuza@salga.org.za","012-369-8000","012-369-8001",,"N/A","",""," NO"," NO","WERKSMANS","Precious Nzuza","012-369-8000",,""
37392,"M1812","Request for Quotation","37 Murchison Street - Newcastle - Newcastle - 2940","Newcastle Local Municipality",false,"Tuesday, 26 April 2022 - 11:00","Wednesday, 20 April 2022","2022-04-20T00:00:00","<not available>","2022-04-26T11:00:00",,"Awarded","Manufacture of motor vehicles, trailers and semi-trailers","REPAIRS AND SERVICES TO TATA FLEET","KwaZulu-Natal","Newcastle Municipality","Selvan.Moodley@newcastle.gov.za","034-328-7809","N/A",,"N/A","",""," NO"," NO","ITABIRO INVESTMENTS","Narainsamy Moodley","+27646855600",,""
20495,"SACAA/PSS/00001/2022-2023","Request for Bid(Open-Tender)","Bekker Street - Midrand - Gauteng - 1685","South African Civil Aviation Authority",false,"Friday, 13 May 2022 - 11:00","Tuesday, 19 April 2022","2022-04-19T00:00:00","<not available>","2022-05-13T11:00:00",,"Awarded","Security and investigation activities","Provision of Physical Security Services","Gauteng","Mr Sambeso Mbande","mbandes@caa.co.za","011-545-1020","N/A",,"N/A","Physical Security Services Tender 2022.xlsx","/Home/Download/?blobName=a4c9e02f-1f01-491a-8102-6129fe36ba9c.xlsx&downloadedFileName=Physical Security Services Tender 2022.xlsx"," NO"," NO","DIKGAETSEDI TRADING AND PROJECTS","Mr Sambeso Mbande","0115451020",,""
20496,"SACAA/IMHS/00002/2022-2023","Request for Bid(Open-Tender)","Bekker Street - Midrand - Gauteng - 1685","South African Civil Aviation Authority",true,"Friday, 13 May 2022 - 11:00","Tuesday, 19 April 2022","2022-04-19T00:00:00","Tuesday, 26 April 2022 - 11:00","2022-05-13T11:00:00","2022-04-26T11:00:00","Awarded","Other service activities","Provision of Internet and Mail Hosting Solution","Gauteng","Mr Sambeso Mbande","mbandes@caa.co.za","011-545-1020","N/A","South African Civil Aviation Authority Offices","N/A","Internet and Mail Hosting Solutions 2022.xlsx","/Home/Download/?blobName=9f6aef8d-dbd1-4fbc-9aad-8a71631d0fd5.xlsx&downloadedFileName=Internet and Mail Hosting Solutions 2022.xlsx","Yes"," NO","VOX TELECOMMUNICATIONS","Mr Sambeso Mbande","0115451020",,""
20499,"CORP 5426-R","Participation","1 Maxwell Drive and Witkoppen - Sunninghill - Sandton - 2157","ESKOM",false,"Wednesday, 04 May 2022 - 11:00","Tuesday, 19 April 2022","2022-04-19T00:00:00","<not available>","2022-05-04T11:00:00",,"Awarded","Computer programming, consultancy and related activities","The provision of Hosting in Vendor Neutral Data Centre

","National","Violet Beetha","BeethaVM@eskom.co.za","011-800-3012","N/A",,"N/A","",""," NO"," NO","N/A",,,,""
20500,"ULM-BTO003/22","Request for Proposal","169 Main Street  - CBD  - uMzimkhulu  - 3297","Umzimkhulu Local Municipality",true,"Friday, 20 May 2022 - 11:00","Tuesday, 19 April 2022","2022-04-19T00:00:00","Tuesday, 26 April 2022 - 11:30","2022-05-20T11:00:00","2022-04-26T11:30:00","Awarded","Advertising and market research","PROVISION OF ADVERTISING AGENT SERVICES
(36 Months Contract)","KwaZulu-Natal","Ms. L. Mngonyama ","mngonyamal@umzimkhululm.gov.za","039-259-5055","039-259-0427","MS Teams - LINK will be on the tender advert uploaded on the municipal website ","Tender documents will be available on the municipal website (www.umzimkhululm.gov.za) and will also be available from the cashier at 169 Main Street, uMzimkhulu, 3297 upon the non-refundable payment of R200 per document or a bank guaranteed cheque made out to uMzimkhulu Municipality during working hours between 09:30am and 16:00pm from the 20th of April 2022; cut-off time for buying documents is the 26th of April 2022, 15 minutes before the briefing time.
Due to Covid-19, a non-compulsory briefing session will be hosted on Microsoft Teams.","Provision of advertising agent.pdf","/Home/Download/?blobName=5febe582-7cf5-44dc-92ee-3e2780f96a51.pdf&downloadedFileName=Provision of advertising agent.pdf","Yes"," NO","BASADZI MEDIA AND PERSONNEL ","DUDUZILE MARIA NTULI","012 998 8953",,""
20539,"TPL/2022/03/0093/RFP","Request for Bid(Open-Tender)","202 Anton Lembede Street -  Durban -  Durban - 4001","Transnet SOC Ltd",false,"Thursday, 12 May 2022 - 00:00","Tuesday, 19 April 2022","2022-04-19T00:00:00","<not available>","2022-05-12T00:00:00",,"Awarded","Security and investigation activities","THE PROVISION OF REMOTELY PILOTED AIRCRAFT SYSTEMS (RPAS)/DRONES SERVICES AT TRANSNET PIPELINES FOR A PERIOD OF 3 YEARS.","KwaZulu-Natal","Ntombikayise Mashaba","Ntombikayise.mashaba2@transnet.net","031-361-1394","N/A","202 ANTON LEMBEDE DURBAN","A compulsory pre-proposal RFP briefing session will be conducted using a medium that will be communicated. The bidders must indicate their interest to tender by 22 April 2022 and meeting will be arrange accordingly due to the restrictions around COVID 19. Meeting invite will only be sent to the bidders that have shown interest by sending confirmation email to Ntombikayise.mashaba2@transnet.net, for attending the tender briefing.

Note (25/04/2022) - The compulsory pre-proposal RFP briefing session  will be conducted on Thursday, 28 April 2022 at  10h00am at 202 ANTON LEMBEDE, DURBAN.","","","Yes","Yes","UAV AND DRONE SOLUTIONS","Georges Sayegh","01144477337",,""
